OBJECTID,CELL_ID,DECLINATION,ANNUAL_DRIFT,INCLINATION,DEC_MILS,DEC_DEGMINSEC,LAT,LON,PUBLICDISPLAY,DATAACCESS,UNITCODE,UNITNAME,REGIONCODE,MAPMETHOD,MAPSOURCE,SOURCEDATE,XYACCURACY,NOTES,GlobalID,COUNTY,QUADNAME,ROAD,PARKDISTRICT,STATE,TRAIL,X_COORD,Y_COORD,ELEVATION,ZACCURACY,LOC_NAME,VALID_RESULT,x,y
52,130494,-5.82489336319984,-0.0587235418419327,63.5317239435095,103.553789232294,05° 37' 39.86"""" W,35.5312506440001,-83.968749636,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,c0cb4984-7392-4e55-8ba2-398a932e7cb2,Blount,CALDERWOOD,Parson Branch Road,,Tennessee,Hannah Mountain Trail,230819.806093281,3936014.2092477,,>=1m and <5m,Needs a Location Name,Accepted,-83.968749636,35.5312506440001
53,130496,-5.86741788194091,-0.0584187360556792,63.5255005811149,104.309781621569,05° 40' 17.80"""" W,35.531250653,-83.906249552,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,aa53f47d-9fc2-470d-961a-3da06e105e2b,Blount,CALDERWOOD,Parson Branch Road,,Tennessee,Gregory Bald Trail,236488.372161416,3935845.1667288,,>=1m and <5m,Needs a Location Name,Accepted,-83.906249552,35.531250653
54,130262,-5.90990145175253,-0.0581129139822352,63.5192188783853,105.065046028966,05° 42' 55.62"""" W,35.531250632,-83.8437494459999,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,5c4d5162-1589-49ac-b332-1a8ac9decab0,Blount,CADES COVE,Parson Branch Road ,,Tennessee,Gregory Ridge Trail,242156.837690468,3935679.72665383,,>=1m and <5m,Needs a Location Name,Accepted,-83.8437494459999,35.531250632
55,130264,-5.95234344446378,-0.0578060780133631,63.5128789129718,105.819571286988,05° 45' 33.29"""" W,35.5312506280001,-83.7812494409999,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,1dde2771-aeb9-4762-a246-ca3270d0c90a,Swain,CADES COVE,Cades Cove Loop Road,,North Carolina,Appalachian Trail,247825.193871779,3935517.89396526,,>=1m and <5m,Needs a Location Name,Accepted,-83.7812494409999,35.5312506280001
56,267234,-5.99474336687219,-0.0574982297872824,63.5064807054478,106.57334862758,05° 48' 10.83"""" W,35.5312506430001,-83.718749454,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,7e099272-6b78-4e32-aa22-8580e5455703,Swain,THUNDERHEAD MOUNTAIN,Laurel Creek Road,,North Carolina,Jenkins Ridge Trail,253493.450429468,3935359.66808154,,>=1m and <5m,Needs a Location Name,Accepted,-83.718749454,35.5312506430001
57,267236,-6.03710068762203,-0.0571893713820444,63.5000242557828,107.326368604407,05° 50' 48.22"""" W,35.531250647,-83.656249453,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,79141795-e461-498a-88e2-d58c3787032a,Swain,THUNDERHEAD MOUNTAIN,Upper Tremont Road,,North Carolina,Hazel Creek Trail,259161.612366308,3935205.04502759,,>=1m and <5m,Needs a Location Name,Accepted,-83.656249453,35.531250647
58,304694,-6.07941484644021,-0.0568795050180544,63.4935095914065,108.078621257045,05° 53' 25.48"""" W,35.531250636,-83.593749455,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,786e0bcc-ab56-4675-8b3d-2a3670dabba2,Swain,SILERS BALD,Lakeview Drive East Parking #4,,North Carolina,Welch Ridge Trail,264829.680326162,3935054.02385037,,>=1m and <5m,Needs a Location Name,Accepted,-83.593749455,35.531250636
59,304696,-6.12168531531974,-0.0565686324836223,63.4869367842379,108.830097198691,05° 56' 02.58"""" W,35.531250663,-83.531249442,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,f2fcd694-a1d9-4e06-adf4-8c5491d2937a,Swain,SILERS BALD,Clingmans Dome Road Primary Parking,,North Carolina,Forney Creek Trail,270497.658291217,3934906.60984792,,>=1m and <5m,Needs a Location Name,Accepted,-83.531249442,35.531250663
60,288138,-6.16391150232936,-0.0562567566536041,63.4803057975075,109.580785906111,05° 58' 39.55"""" W,35.5312506400001,-83.468749464,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,b9585ced-e03f-4238-9434-79a1ecfe26e8,Swain,CLINGMANS DOME,Clingmans Dome Road Primary Parking,,North Carolina,Noland Creek Trail,276165.54367066,3934762.79284698,,>=1m and <5m,Needs a Location Name,Accepted,-83.468749464,35.5312506400001
61,288140,-6.20609291890428,-0.055943878944233,63.4736167313286,110.330678693696,06° 01' 16.36"""" W,35.531250658,-83.406249455,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,187376c0-81c5-4ff7-9b77-145f000c164e,Swain,CLINGMANS DOME,Thomas Divide Trail Pullout Parking,,North Carolina,Sunkota Ridge Trail,281833.344903645,3934622.58227723,,>=1m and <5m,Needs a Location Name,Accepted,-83.406249455,35.531250658
62,255658,-6.24822898702929,-0.0556300020455684,63.4668695820186,111.079765285609,06° 03' 53.02"""" W,35.531250668,-83.343749455,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,46b72f96-0d4e-4633-be0d-8f6f1d5c976c,Swain,SMOKEMONT,Newfound Gap Road South,,North Carolina,Mingus Creek Trail,287501.060422064,3934485.97229341,,>=1m and <5m,Needs a Location Name,Accepted,-83.343749455,35.531250668
63,255660,-6.29031916853252,-0.0553151282364137,63.4600643729576,111.828036114337,06° 06' 29.53"""" W,35.5312506590001,-83.281249454,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,810f091e-9c35-4957-9e2a-ede2bfa6da27,Swain,SMOKEMONT,Tow String Road,,North Carolina,Chambers Cemetery Access,293168.693304057,3934352.96116479,,>=1m and <5m,Needs a Location Name,Accepted,-83.281249454,35.5312506590001
64,128694,-6.33236292964348,-0.0549992596144526,63.4532011661093,112.575481690616,06° 09' 05.89"""" W,35.5312506650001,-83.2187494459999,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,e35138f7-27d2-4b26-961e-45b4a5cf823b,Swain,BUNCHES BALD,Heintooga Ridge Road,,North Carolina,Flat Creek Trail,298836.246381022,3934223.55217603,,>=1m and <5m,Needs a Location Name,Accepted,-83.2187494459999,35.5312506650001
65,128696,-6.37435968863176,-0.0546823989219325,63.446279982237,113.322091672558,06° 11' 42.09"""" W,35.5312506610001,-83.156249486,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,015ef0da-dd5d-4fc1-890f-e3dbdb9a5709,Haywood,BUNCHES BALD,Heintooga Ridge Road,,North Carolina,Hemphill Bald Trail,304503.716800618,3934097.74220191,,>=1m and <5m,Needs a Location Name,Accepted,-83.156249486,35.5312506610001
66,264531,-5.85919279926674,-0.0587303383894215,63.4737121180379,104.163557746804,05° 39' 43.24"""" W,35.4687506550001,-83.906249553,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,1963a4de-6830-43e4-8e76-c49067f7440c,Swain,TAPOCO,Twenty Mile Ranger Station Road,,North Carolina,Twentymile Trail,236283.936616252,3928910.65456088,,>=1m and <5m,Needs a Location Name,Accepted,-83.906249553,35.4687506550001
67,289745,-5.90165020282522,-0.0584255327537702,63.4674304395914,104.918356975786,05° 42' 20.94"""" W,35.4687506490001,-83.8437494469999,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,5733330e-cb62-43d4-97cc-d4016493738a,Swain,FONTANA DAM,Payne Cemetery Access Road,,North Carolina,Twentymile Trail,241956.809623528,3928745.34051788,,>=1m and <5m,Needs a Location Name,Accepted,-83.8437494469999,35.4687506490001
68,289747,-5.94406619416258,-0.0581197127523763,63.4610904084094,105.672419986584,05° 44' 58.50"""" W,35.468750631,-83.78124946,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,4d9be6e2-746d-4046-ad5f-07ff94180c35,Swain,FONTANA DAM,Lakeview Drive West,,North Carolina,Lakeshore Trail,247629.570833939,3928583.62799768,,>=1m and <5m,Needs a Location Name,Accepted,-83.78124946,35.468750631
69,270761,-5.98644033324535,-0.0578128793597728,63.4546920877325,106.425738956369,05° 47' 35.93"""" W,35.468750663,-83.718749443,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,772b0998-93d0-45c5-b57c-f8ac9b3e1c80,Swain,TUSKEEGEE,Lakeview Drive West,,North Carolina,Lakeshore Trail,253302.236173167,3928425.52290685,,>=1m and <5m,Needs a Location Name,Accepted,-83.718749443,35.468750663
70,270763,-6.02877203631407,-0.0575050351610455,63.448235450308,107.178303507184,05° 50' 13.22"""" W,35.468750674,-83.656249434,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,32a27156-b009-47ac-a421-c3645f245bd1,Swain,TUSKEEGEE,Lakeview Drive East Parking #4,,North Carolina,Pilkey/Posey cemetery access,258974.804179707,3928271.01690011,,>=1m and <5m,Needs a Location Name,Accepted,-83.656249434,35.468750674
71,303477,-6.0710607450907,-0.0571961822401574,63.441720540904,107.930103714073,05° 52' 50.36"""" W,35.4687506810001,-83.5937494519999,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,5bec6c99-e249-4dc0-ae8d-d6f906e77d8c,Swain,NOLAND CREEK,Lakeview Drive East Parking #4,,North Carolina,Bear Creek Trail,264647.275393945,3928120.11135445,,>=1m and <5m,Needs a Location Name,Accepted,-83.5937494519999,35.4687506810001
72,303479,-6.11330593948107,-0.0568863225615863,63.4351473739589,108.681130330907,05° 55' 27.37"""" W,35.4687506710001,-83.531249455,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,a50908f9-e2a1-4b0a-84a9-5d730b103ac8,Swain,NOLAND CREEK,Lakeview Drive East,,North Carolina,Noland Creek Trail,270319.655803009,3927972.80418502,,>=1m and <5m,Needs a Location Name,Accepted,-83.531249455,35.4687506710001
73,127477,-6.15550707275387,-0.0565754581288824,63.42851600896,109.431373638004,05° 58' 04.22"""" W,35.468750678,-83.468749451,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,2da995ce-938c-4aaa-a8d1-39ccbd930b95,Swain,BRYSON CITY,Lakeview Drive East,,North Carolina,Noland Divide Trail,275991.946990684,3927829.09865729,,>=1m and <5m,Needs a Location Name,Accepted,-83.468749451,35.468750678
74,127479,-6.19766358221944,-0.0562635913926552,63.4218264486575,110.180823631981,06° 00' 40.93"""" W,35.4687506650001,-83.406249459,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,2afd5171-9ddf-42cf-98d7-708aa76b9f47,Swain,BRYSON CITY,Galbraith Creek Road,,North Carolina,Thomas Divide Trail,281664.149341426,3927688.99019536,,>=1m and <5m,Needs a Location Name,Accepted,-83.406249459,35.4687506650001
75,167247,-6.14691186038396,-0.0556095913055348,63.6420097758309,109.278569671534,05° 57' 48.66"""" W,35.718750631,-83.531249439,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,b2883e2b-1159-4a3d-91e1-6a44d05843a1,Sevier,GATLINBURG,Gatlinburg Bypass Road,,Tennessee,Gatlinburg Trail,271033.303217739,3955708.37401764,,>=1m and <5m,Needs a Location Name,Accepted,-83.531249439,35.718750631
76,,-6.37404557075353,-0.054341041572612,63.5165677996941,113.316507347742,,35.6138458770001,-83.173515348,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,9e0a89ec-9f25-489f-b58d-5c9138070b25,Haywood,BUNCHES BALD,Balsam Mountain Road ,Cataloochee District,North Carolina,Spruce Mountain Trail,303140.360003979,3943294.65005106,5647,>=1m and <5m,Spruce Mountain,Accepted,-83.173515348,35.6138458770001
77,,-6.36363786188357,-0.0544829341628077,63.5054139559256,113.131481180994,,35.5987030360001,-83.1859167759999,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,8a7551d1-2e59-4eb1-9107-1bad77b8a25b,Swain,BUNCHES BALD,Balsam Mountain Road,Cataloochee District,North Carolina,Spruce Mountain Trail,301979.630029932,3941639.70000293,5892.723633,>=1m and <5m,Chiltoes Mountain,Accepted,-83.1859167759999,35.5987030360001
78,,-6.39141396465551,-0.0542263384461656,63.5102264048083,113.625279180853,,35.609763415,-83.146842796,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,82bd61e8-6991-4cdd-80f0-f056ba12eb26,Haywood,BUNCHES BALD,Cataloochee Entrance Road,Cataloochee District,North Carolina,Rough Fork Trail,305546.629970819,3942788.70001153,4302.683594,>=1m and <5m,Prettyland Mountain,Accepted,-83.146842796,35.609763415
79,,-6.25587653365206,-0.0556708634612484,63.4454615126946,111.21572183996,,35.5075206390001,-83.3276276559999,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,4cb561c4-bb38-4068-ac6a-39a63426666d,Swain,SMOKEMONT,Newfound Gap Road South,Oconaluftee District,North Carolina,Mingus Creek Trail,288900.859989033,3931818.80998199,1160,>=1m and <5m,Fox Knob,Accepted,-83.3276276559999,35.5075206390001
80,,-6.38857651771806,-0.054495789613771,63.4600893990443,113.574835616688,,35.5502513690001,-83.1389447509999,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,74d633f7-6d49-4e07-aad8-d6c90fcaff90,Haywood,BUNCHES BALD,Heintooga Ridge Road,Cataloochee District,North Carolina,Hemphill Bald Trail,306118.650030839,3936171.32000746,5631.070801,>=1m and <5m,Buck Knob,Accepted,-83.1389447509999,35.5502513690001
81,,-6.37878839245017,-0.0545706717485572,63.4615556479531,113.400824283301,,35.550067229,-83.153482385,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,0186f2f6-6d24-4fe2-85e6-98dced84b409,Haywood,BUNCHES BALD,Heintooga Ridge Road,Cataloochee District,North Carolina,Hemphill Bald Trail,304800.260039998,3936179.61004411,5468.361328,>=1m and <5m,Strawberry Knob,Accepted,-83.153482385,35.550067229
82,,-6.37687523900414,-0.054578033878895,63.4633278878379,113.366812623968,,35.551778186,-83.1566787579999,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,66a61823-6ac1-4753-86d4-ddb59b6f0df7,Haywood,BUNCHES BALD,Heintooga Ridge Road,Cataloochee District,North Carolina,Hemphill Bald Trail,304514.639971625,3936375.7499839,5511.287598,>=1m and <5m,Whim Knob,Accepted,-83.1566787579999,35.551778186
83,,-6.39756599865027,-0.0544168598304617,63.4608020261123,113.734648810805,,35.552844527,-83.1260839729999,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,8ac913ab-5108-4c08-8d8a-afd2dbf203c1,Haywood,BUNCHES BALD,Heintooga Ridge Road,Cataloochee District,North Carolina,Hemphill Bald Trail,307290.780011209,3936433.74005151,5514.799805,>=1m and <5m,Sheepback Knob,Accepted,-83.1260839729999,35.552844527
84,,-6.36104004387946,-0.054682803700659,63.4690064186919,113.08529769208,,35.5553782060001,-83.180979652,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,8803632b-dd16-48b7-b676-2d6019b469c2,Swain,BUNCHES BALD,Balsam Mountain Campground Road,Oconaluftee District,North Carolina,Flat Creek Trail,302320.460013278,3936823.61998657,1603,>=1m and <5m,Heintooga Bald,Accepted,-83.180979652,35.5553782060001
85,,-6.34715268533938,-0.0547784314035553,63.473182626345,112.838411009426,,35.5576001000001,-83.202091617,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,066f82df-f4bc-48d9-82de-6c69f6fb3bbe,Swain,BUNCHES BALD,Heintooga Ridge Road,Oconaluftee District,North Carolina,Flat Creek Trail,300412.120032149,3937112.68995938,1232,>=1m and <5m,Locust Knob,Accepted,-83.202091617,35.5576001000001
86,,-6.36183439830306,-0.0546294474745355,63.478562176391,113.099419566152,,35.566768688,-83.182111348,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,8bc4f665-814a-426a-baa0-06b927156b1d,Swain,BUNCHES BALD,Heintooga Ridge Road,Oconaluftee District,North Carolina,Flat Creek Trail,302245.870011895,3938089.46997082,5250.952637,>=1m and <5m,Flat Creek Bald,Accepted,-83.182111348,35.566768688
87,,-6.36777912966481,-0.054523254406583,63.4900979410647,113.205103811355,,35.581488888,-83.176257715,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,db5ab6ba-7131-4342-853c-11764820c465,Haywood,BUNCHES BALD,Balsam Mountain Road,Cataloochee District,North Carolina,Flat Creek Trail,302812.540038766,3939710.67995825,1819,>=1m and <5m,Cataloochee Balsam,Accepted,-83.176257715,35.581488888
88,,-6.36781707567181,-0.0545218110509804,63.4903278877714,113.205778407878,,35.581766714,-83.176257732,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,247d937d-1346-4e7f-8122-e565c102dbfa,Haywood,BUNCHES BALD,Balsam Mountain Road,Cataloochee District,North Carolina,Flat Creek Trail,302813.219976447,3939741.50004544,5942.396484,>=1m and <5m,Balsam Mountain,Accepted,-83.176257732,35.581766714
89,,-6.29291402904475,-0.0550680050037911,63.5063568010418,111.874167025552,,35.586209384,-83.288485153,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,9e5a7469-c245-43ee-a41b-9595c7a70fca,Swain,SMOKEMONT,Bradley Fork Trailhead Parking,Oconaluftee District,North Carolina,Chasteen Creek Trail,292654.23999142,3940465.04002903,5033.326172,>=1m and <5m,Becks Bald,Accepted,-83.288485153,35.586209384
90,,-6.34733527365613,-0.0546234934873446,63.5045595499502,112.841657028004,,35.5945437550001,-83.209314819,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,ac02142a-0cd4-4e3c-bdef-6af711479e5d,Swain,BUNCHES BALD,Balsam Mountain Road ,Oconaluftee District,North Carolina,Hyatt Ridge Trail,299849.32003825,3941225.64996812,1587,>=1m and <5m,Potato Hill Bald,Accepted,-83.209314819,35.5945437550001
91,,-6.38437553929673,-0.054233162435072,63.520884328728,113.500151462509,,35.6209330090001,-83.15959107,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,540d2e7f-d480-4bf6-98cf-eeddb41069e1,Haywood,BUNCHES BALD,Balsam Mountain Road ,Cataloochee District,North Carolina,Palmer Creek Trail,304418.969980766,3944053.06002222,1512,>=1m and <5m,Shanty Mountain,Accepted,-83.15959107,35.6209330090001
92,,-6.25223866288685,-0.0552841477625954,63.531122044013,111.15104850107,,35.6076398450001,-83.3531558619999,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,00dbd726-3def-4b31-8c7d-696c4132894d,Swain,SMOKEMONT,Kanati Fork Trailhead Parking,Oconaluftee District,North Carolina,Dry Sluice Gap Trail,286850.629990545,3942980.69999914,4891.759277,>=1m and <5m,Richland Mountain,Accepted,-83.3531558619999,35.6076398450001
93,,-6.25532229745699,-0.0555666692052488,63.4678598700209,111.205868739731,,35.5337593400001,-83.333725731,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,adc2a3ff-2118-48cc-965c-0cc9e1b5a82c,Swain,SMOKEMONT,Newfound Gap Road South,Oconaluftee District,North Carolina,Mings Creek-Watson Cemetery Access,288416.630043739,3934742.69998734,3952.171143,>=1m and <5m,Mount Stand Watie,Accepted,-83.333725731,35.5337593400001
94,,-6.2397958995702,-0.0556399373028698,63.4791351970215,110.929843543379,,35.544087446,-83.358840793,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,5070f51f-d775-4fb4-9f45-a813d6768314,Swain,SMOKEMONT,Collins Creek Picnic Area Upper Loop Parking C,Oconaluftee District,North Carolina,Newton Bald Trail,286166.6299828,3935942.70002199,5154.667969,>=1m and <5m,Newton Bald,Accepted,-83.358840793,35.544087446
95,,-6.26325774908219,-0.055450972468583,63.4781757621435,111.346943611633,,35.5474011520001,-83.324690758,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,fb0a55cd-4fa8-48d5-9738-c9a8366cd2cf,Swain,SMOKEMONT,Newfound Gap Road South,Oconaluftee District,North Carolina,Newton Bald Trail,289271.630045785,3936236.7000461,3849.652344,>=1m and <5m,Mount Clark,Accepted,-83.324690758,35.5474011520001
